ID_interactor_A,ID_interactor_B,Taxid_interactor_A,Taxid_interactor_B,Interaction_type(s),Interaction_identifier(s),Confidence_value(s),Processing_Status
DIP-10124N|refseq:NP_414721|uniprotkb:P21645,DIP-10761N|refseq:NP_289870|uniprotkb:P02425,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49674E,dip-quality-status:,dip:0005(high throughput)
DIP-10124N|refseq:NP_414721|uniprotkb:P21645,DIP-10780N|refseq:NP_289857|uniprotkb:P02354,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49678E,dip-quality-status:,dip:0005(high throughput)
DIP-10781N|refseq:NP_417762|uniprotkb:P0A7W1,DIP-10124N|refseq:NP_414721|uniprotkb:P21645,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49679E,dip-quality-status:,dip:0005(high throughput)
DIP-10783N|refseq:NP_417800|uniprotkb:P02359,DIP-10124N|refseq:NP_414721|uniprotkb:P21645,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49680E,dip-quality-status:,dip:0005(high throughput)
DIP-10124N|refseq:NP_414721|uniprotkb:P21645,DIP-10784N|refseq:NP_289867|uniprotkb:P02361,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49681E,dip-quality-status:,dip:0005(high throughput)
DIP-10124N|refseq:NP_414721|uniprotkb:P21645,DIP-10786N|refseq:NP_289882|uniprotkb:P02364,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49682E,dip-quality-status:,dip:0005(high throughput)
DIP-10124N|refseq:NP_414721|uniprotkb:P21645,DIP-10792N|refseq:NP_289162|uniprotkb:P02372,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49683E,dip-quality-status:,dip:0005(high throughput)
DIP-10794N|refseq:NP_313205|uniprotkb:P02374,DIP-10124N|refseq:NP_414721|uniprotkb:P21645,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49684E,dip-quality-status:,dip:0005(high throughput)
DIP-10124N|refseq:NP_414721|uniprotkb:P21645,DIP-579N|refseq:NP_285717|uniprotkb:P02378,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49685E,dip-quality-status:,dip:0005(high throughput)
DIP-12060N|refseq:NP_311474|uniprotkb:P33635,DIP-10124N|refseq:NP_414721|uniprotkb:P21645,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49688E,dip-quality-status:,dip:0005(high throughput)
DIP-10124N|refseq:NP_414721|uniprotkb:P21645,DIP-12272N|refseq:NP_289754|uniprotkb:P42550,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49689E,dip-quality-status:,dip:0005(high throughput)
DIP-12587N|refseq:NP_290811|uniprotkb:P39291,DIP-10124N|refseq:NP_414721|uniprotkb:P21645,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49690E,dip-quality-status:,dip:0005(high throughput)
DIP-10136N|refseq:NP_417366|uniprotkb:P13030,DIP-9219N|refseq:NP_415295|uniprotkb:P12995,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49696E,dip-quality-status:,dip:0005(high throughput)
DIP-9747N|refseq:NP_414666|uniprotkb:P15877,DIP-10136N|refseq:NP_417366|uniprotkb:P13030,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49697E,dip-quality-status:,dip:0005(high throughput)
DIP-10136N|refseq:NP_417366|uniprotkb:P13030,DIP-10137N|refseq:NP_290763|uniprotkb:P14825,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-49698E,dip-quality-status:core,dip:0005(high throughput)|dip:0005(high throughput)
DIP-10136N|refseq:NP_417366|uniprotkb:P13030,DIP-10451N|refseq:NP_311457|uniprotkb:P24223,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49699E,dip-quality-status:,dip:0005(high throughput)
DIP-10694N|refseq:NP_418341|uniprotkb:P09377,DIP-10136N|refseq:NP_417366|uniprotkb:P13030,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49700E,dip-quality-status:,dip:0005(high throughput)
DIP-10136N|refseq:NP_417366|uniprotkb:P13030,DIP-10699N|refseq:NP_418050|uniprotkb:P16916,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49701E,dip-quality-status:,dip:0005(high throughput)
DIP-10971N|uniprotkb:P11868,DIP-10136N|refseq:NP_417366|uniprotkb:P13030,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-49702E,dip-quality-status:core,dip:0005(high throughput)|dip:0005(high throughput)
DIP-12157N|refseq:NP_417345|uniprotkb:Q46802,DIP-10136N|refseq:NP_417366|uniprotkb:P13030,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49703E,dip-quality-status:,dip:0005(high throughput)
DIP-12935N|refseq:NP_418632|uniprotkb:P39315,DIP-10136N|refseq:NP_417366|uniprotkb:P13030,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49704E,dip-quality-status:,dip:0005(high throughput)
DIP-9039N|refseq:NP_285810|uniprotkb:P0AFG8,DIP-10137N|refseq:NP_290763|uniprotkb:P14825,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49707E,dip-quality-status:,dip:0005(high throughput)
DIP-10137N|refseq:NP_290763|uniprotkb:P14825,DIP-2902N|refseq:NP_309768|uniprotkb:P17547,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49708E,dip-quality-status:,dip:0005(high throughput)
DIP-11733N|refseq:NP_416161|uniprotkb:P76185,DIP-10137N|refseq:NP_290763|uniprotkb:P14825,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49709E,dip-quality-status:,dip:0005(high throughput)
DIP-11992N|uniprotkb:P76504,DIP-10137N|refseq:NP_290763|uniprotkb:P14825,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49710E,dip-quality-status:,dip:0005(high throughput)
DIP-10137N|refseq:NP_290763|uniprotkb:P14825,DIP-9291N|refseq:NP_311482|uniprotkb:P03815,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49711E,dip-quality-status:,dip:0005(high throughput)
DIP-9335N|refseq:NP_288259|uniprotkb:P36996,DIP-10137N|refseq:NP_290763|uniprotkb:P14825,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49712E,dip-quality-status:,dip:0005(high throughput)
DIP-10137N|refseq:NP_290763|uniprotkb:P14825,DIP-9382N|refseq:NP_288976|uniprotkb:P11096,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49713E,dip-quality-status:,dip:0005(high throughput)
DIP-9461N|refseq:NP_290334|uniprotkb:P00583,DIP-10137N|refseq:NP_290763|uniprotkb:P14825,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49714E,dip-quality-status:,dip:0005(high throughput)
DIP-10137N|refseq:NP_290763|uniprotkb:P14825,DIP-9671N|refseq:NP_416987|uniprotkb:P77733,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49717E,dip-quality-status:,dip:0005(high throughput)
DIP-6853N|refseq:NP_417974|uniprotkb:P80063,DIP-10137N|refseq:NP_290763|uniprotkb:P14825,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49719E,dip-quality-status:,dip:0005(high throughput)
DIP-9726N|refseq:NP_287662|uniprotkb:P28302,DIP-10137N|refseq:NP_290763|uniprotkb:P14825,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49720E,dip-quality-status:,dip:0005(high throughput)
DIP-10137N|refseq:NP_290763|uniprotkb:P14825,DIP-6860N|refseq:NP_288215|uniprotkb:P06977,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49721E,dip-quality-status:,dip:0005(high throughput)
DIP-10137N|refseq:NP_290763|uniprotkb:P14825,DIP-10052N|uniprotkb:P21179,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49722E,dip-quality-status:,dip:0005(high throughput)
DIP-10137N|refseq:NP_290763|uniprotkb:P14825,DIP-10132N|refseq:NP_417315|uniprotkb:P00861,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49723E,dip-quality-status:,dip:0005(high throughput)
DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,DIP-10137N|refseq:NP_290763|uniprotkb:P14825,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49724E,dip-quality-status:,dip:0005(high throughput)
DIP-10743N|refseq:NP_289878|uniprotkb:P02387,DIP-10137N|refseq:NP_290763|uniprotkb:P14825,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49727E,dip-quality-status:,dip:0005(high throughput)
DIP-10779N|refseq:NP_312206|uniprotkb:P02352,DIP-10137N|refseq:NP_290763|uniprotkb:P14825,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49734E,dip-quality-status:,dip:0005(high throughput)
DIP-10783N|refseq:NP_417800|uniprotkb:P02359,DIP-10137N|refseq:NP_290763|uniprotkb:P14825,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49735E,dip-quality-status:,dip:0005(high throughput)
DIP-10786N|refseq:NP_289882|uniprotkb:P02364,DIP-10137N|refseq:NP_290763|uniprotkb:P14825,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49736E,dip-quality-status:,dip:0005(high throughput)
DIP-10853N|refseq:NP_309005|uniprotkb:P09156,DIP-10137N|refseq:NP_290763|uniprotkb:P14825,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49738E,dip-quality-status:,dip:0005(high throughput)
DIP-10137N|refseq:NP_290763|uniprotkb:P14825,DIP-6159N|uniprotkb:P0CE47,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49741E,dip-quality-status:,dip:0005(high throughput)
DIP-10137N|refseq:NP_290763|uniprotkb:P14825,DIP-11124N|refseq:NP_416554|uniprotkb:P32057,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49742E,dip-quality-status:,dip:0005(high throughput)
DIP-10137N|refseq:NP_290763|uniprotkb:P14825,DIP-11133N|refseq:NP_415524|uniprotkb:P30849,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49743E,dip-quality-status:,dip:0005(high throughput)
DIP-11237N|refseq:NP_414810|uniprotkb:P77169,DIP-10137N|refseq:NP_290763|uniprotkb:P14825,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49744E,dip-quality-status:,dip:0005(high throughput)
DIP-12058N|refseq:NP_311472|uniprotkb:P33633,DIP-10137N|refseq:NP_290763|uniprotkb:P14825,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-49745E,dip-quality-status:core,dip:0005(high throughput)|dip:0005(high throughput)
DIP-10146N|refseq:NP_417876|uniprotkb:P00490,DIP-6876N|refseq:NP_290833|uniprotkb:P02418,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49762E,dip-quality-status:,dip:0005(high throughput)
DIP-10137N|refseq:NP_290763|uniprotkb:P14825,DIP-10353N|refseq:NP_289739|uniprotkb:P39833,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49747E,dip-quality-status:,dip:0005(high throughput)
DIP-10137N|refseq:NP_290763|uniprotkb:P14825,DIP-12395N|refseq:NP_418003|uniprotkb:P37662,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49748E,dip-quality-status:,dip:0005(high throughput)
DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,DIP-10138N|refseq:NP_285723|uniprotkb:P22565,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49751E,dip-quality-status:,dip:0005(high throughput)
DIP-10138N|refseq:NP_285723|uniprotkb:P22565,DIP-10745N|refseq:NP_289880|uniprotkb:P02388,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49752E,dip-quality-status:,dip:0005(high throughput)
DIP-10138N|refseq:NP_285723|uniprotkb:P22565,DIP-6875N|refseq:NP_290617|uniprotkb:P02392,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49753E,dip-quality-status:,dip:0005(high throughput)
DIP-9040N|refseq:NP_414657|uniprotkb:P06959,DIP-10146N|refseq:NP_417876|uniprotkb:P00490,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49756E,dip-quality-status:,dip:0005(high throughput)
DIP-10146N|refseq:NP_417876|uniprotkb:P00490,DIP-10522N|refseq:NP_417633|uniprotkb:P05055,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-49758E,dip-quality-status:core,dip:0005(high throughput)|dip:0005(high throughput)|dip:0005(high throughput)
DIP-10146N|refseq:NP_417876|uniprotkb:P00490,DIP-10742N|refseq:NP_290615|uniprotkb:P02384,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49759E,dip-quality-status:,dip:0005(high throughput)
DIP-10744N|refseq:NP_289881|uniprotkb:P60438,DIP-10146N|refseq:NP_417876|uniprotkb:P00490,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49760E,dip-quality-status:,dip:0005(high throughput)
DIP-10146N|refseq:NP_417876|uniprotkb:P00490,DIP-10745N|refseq:NP_289880|uniprotkb:P02388,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49761E,dip-quality-status:,dip:0005(high throughput)
DIP-10759N|refseq:NP_289876|uniprotkb:P02423,DIP-10146N|refseq:NP_417876|uniprotkb:P00490,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49766E,dip-quality-status:,dip:0005(high throughput)
DIP-10146N|refseq:NP_417876|uniprotkb:P00490,DIP-12272N|refseq:NP_289754|uniprotkb:P42550,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49767E,dip-quality-status:,dip:0005(high throughput)
DIP-10149N|refseq:NP_417877|uniprotkb:P06993,DIP-9621N|refseq:NP_414584|uniprotkb:P31574,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49769E,dip-quality-status:,dip:0005(high throughput)
DIP-9656N|refseq:NP_416452|uniprotkb:P52613,DIP-10149N|refseq:NP_417877|uniprotkb:P06993,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49770E,dip-quality-status:,dip:0005(high throughput)
DIP-6849N|refseq:NP_289514|uniprotkb:P04384,DIP-10149N|refseq:NP_417877|uniprotkb:P06993,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49771E,dip-quality-status:,dip:0005(high throughput)
DIP-10149N|refseq:NP_417877|uniprotkb:P06993,DIP-6889N|refseq:NP_290357|uniprotkb:P07655,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49774E,dip-quality-status:,dip:0005(high throughput)
DIP-10149N|refseq:NP_417877|uniprotkb:P06993,DIP-10698N|refseq:NP_312743|uniprotkb:P03002,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49775E,dip-quality-status:,dip:0005(high throughput)
DIP-10756N|refseq:NP_289159|uniprotkb:P02420,DIP-10149N|refseq:NP_417877|uniprotkb:P06993,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49776E,dip-quality-status:,dip:0005(high throughput)
DIP-10153N|refseq:NP_416130|uniprotkb:P00946,DIP-28061N|uniprotkb:P76161,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-49781E,dip-quality-status:core,dip:0005(high throughput)|dip:0005(high throughput)|dip:0005(high throughput)
DIP-10214N|refseq:NP_415694|uniprotkb:P18196,DIP-10153N|refseq:NP_416130|uniprotkb:P00946,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-49782E,dip-quality-status:core,dip:0005(high throughput)|dip:0005(high throughput)|dip:0005(high throughput)
DIP-10153N|refseq:NP_416130|uniprotkb:P00946,DIP-11486N|refseq:NP_415468|uniprotkb:P75864,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-49783E,dip-quality-status:core,dip:0005(high throughput)|dip:0005(high throughput)|dip:0005(high throughput)
DIP-12916N|refseq:NP_417741|uniprotkb:P45748,DIP-10153N|refseq:NP_416130|uniprotkb:P00946,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-49784E,dip-quality-status:core,dip:0005(high throughput)|dip:0005(high throughput)|dip:0005(high throughput)
DIP-10156N|refseq:NP_310554|uniprotkb:P08186,DIP-10764N|refseq:NP_290217|uniprotkb:P02428,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49788E,dip-quality-status:,dip:0005(high throughput)
DIP-9419N|uniprotkb:P23304,DIP-10160N|refseq:NP_285862|uniprotkb:P07906,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49791E,dip-quality-status:,dip:0005(high throughput)
DIP-10160N|refseq:NP_285862|uniprotkb:P07906,DIP-10745N|refseq:NP_289880|uniprotkb:P02388,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49793E,dip-quality-status:,dip:0005(high throughput)
DIP-6876N|refseq:NP_290833|uniprotkb:P02418,DIP-10160N|refseq:NP_285862|uniprotkb:P07906,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49794E,dip-quality-status:,dip:0005(high throughput)
DIP-6875N|refseq:NP_290617|uniprotkb:P02392,DIP-10160N|refseq:NP_285862|uniprotkb:P07906,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49795E,dip-quality-status:,dip:0005(high throughput)
DIP-10160N|refseq:NP_285862|uniprotkb:P07906,DIP-10750N|refseq:NP_289799|uniprotkb:P02410,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-49796E,dip-quality-status:,dip:0005(high throughput)
