ID_interactor_A,ID_interactor_B,Taxid_interactor_A,Taxid_interactor_B,Interaction_type(s),Interaction_identifier(s),Confidence_value(s),Processing_Status
DIP-29936N|uniprotkb:Q96RL1,DIP-5971N|uniprotkb:P38398,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-68140E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)
DIP-40269N|refseq:NP_002590|uniprotkb:O00408,DIP-40269N|refseq:NP_002590|uniprotkb:O00408,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-68393E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-30915N|uniprotkb:Q14790,DIP-924N|uniprotkb:P25445,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-68536E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-924N|uniprotkb:P25445,DIP-1059N|uniprotkb:P12931,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-68537E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-33849N|refseq:NP_005424|uniprotkb:P07947,DIP-924N|uniprotkb:P25445,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-68538E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-40607N|uniprotkb:Q9BUL8,DIP-34269N|refseq:NP_006365|uniprotkb:O00506,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0915(physical association)|MI:0407(direct interaction),DIP-68807E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-40609N|refseq:NP_113631|uniprotkb:Q9BSQ5,DIP-40607N|uniprotkb:Q9BUL8,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-68812E,dip-quality-status:core,dip:0004(small scale)
DIP-40609N|refseq:NP_113631|uniprotkb:Q9BSQ5,DIP-40610N|uniprotkb:O00522,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-68814E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-40640N|refseq:NP_003180|uniprotkb:P17542,DIP-29403N|refseq:NP_996921|uniprotkb:Q99081,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-68883E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-74N|uniprotkb:P15923,DIP-40640N|refseq:NP_003180|uniprotkb:P17542,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-68885E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-29014N|uniprotkb:O00267,DIP-29011N|refseq:NP_000928|uniprotkb:P24928,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-68892E,dip-quality-status:core,dip:0004(small scale)
DIP-40644N|refseq:NP_003159|uniprotkb:P63272,DIP-29014N|uniprotkb:O00267,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-68893E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-27525N|uniprotkb:Q9NYJ8,DIP-40666N|refseq:NP_766276|uniprotkb:Q62073,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0915(physical association),DIP-68933E,dip-quality-status:core,dip:0004(small scale)
DIP-39479N|refseq:NP_689969|uniprotkb:Q6R327,DIP-790N|refseq:NP_004949|uniprotkb:P42345,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-68941E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-40707N|uniprotkb:O00167,DIP-34448N|refseq:NP_005973|uniprotkb:Q15475,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-68995E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-40607N|uniprotkb:Q9BUL8,DIP-40608N|uniprotkb:Q9Y6E0,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-68813E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-33217N|refseq:NP_037364|uniprotkb:O75340,DIP-29327N|refseq:NP_037506|uniprotkb:Q8WUM4,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-68612E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-34186N|refseq:NP_005391|uniprotkb:Q02156,DIP-38481N|uniprotkb:Q15139,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0217(phosphorylation reaction),DIP-69045E,dip-quality-status:core,dip:0004(small scale)
DIP-40768N|uniprotkb:O60880,DIP-40767N|refseq:NP_003028|uniprotkb:Q13291,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-69095E,dip-quality-status:core,dip:0004(small scale)
DIP-24261N|uniprotkb:P62988,DIP-29832N|uniprotkb:P63146,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0195(covalent binding),DIP-69261E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-31309N|uniprotkb:Q16637,DIP-32606N|uniprotkb:Q9UHI6,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-69306E,dip-quality-status:core,dip:0004(small scale)
DIP-40989N|uniprotkb:P07830,DIP-2196N|uniprotkb:P06396,taxid:44689(Dictyostelium discoideum),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-69470E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-231N|uniprotkb:Q07820,DIP-232N|uniprotkb:Q07812,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-69247E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-40924N|uniprotkb:Q60841,DIP-40925N|uniprotkb:P98155,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0407(direct interaction),DIP-69355E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-33556N|uniprotkb:P25054,DIP-40814N|uniprotkb:Q9NR80,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-69166E,dip-quality-status:core,dip:0004(small scale)
DIP-31812N|refseq:NP_005556|uniprotkb:Q13094,DIP-29974N|refseq:NP_005537|uniprotkb:Q08881,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-69500E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-29808N|refseq:NP_031570|uniprotkb:P70444,DIP-935N|refseq:NP_001179|uniprotkb:Q16611,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-69657E,dip-quality-status:core,dip:0004(small scale)
DIP-29229N|uniprotkb:P62993,DIP-36653N|refseq:NP_536739|uniprotkb:Q9UQC2,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-69706E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-29979N|uniprotkb:P49407,DIP-1059N|uniprotkb:P12931,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-69728E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-17013N|refseq:NP_003583|uniprotkb:Q13616,DIP-27593N|uniprotkb:Q9UKB1,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-69734E,dip-quality-status:core,dip:0004(small scale)
DIP-31607N|uniprotkb:Q9Y297,DIP-17013N|refseq:NP_003583|uniprotkb:Q13616,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-69735E,dip-quality-status:core,dip:0004(small scale)
DIP-31606N|uniprotkb:P63208,DIP-27593N|uniprotkb:Q9UKB1,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-69737E,dip-quality-status:core,dip:0004(small scale)
DIP-31607N|uniprotkb:Q9Y297,DIP-31606N|uniprotkb:P63208,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-69738E,dip-quality-status:core,dip:0004(small scale)
DIP-41153N|uniprotkb:Q96P20,DIP-27618N|uniprotkb:Q9ULZ3,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-69783E,dip-quality-status:core,dip:0004(small scale)
DIP-24261N|uniprotkb:P62988,DIP-41158N|refseq:NP_060140|uniprotkb:Q96FW1,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0204(deubiquitination reaction)|MI:0570(protein cleavage)|MI:0915(physical association)|MI:0915(physical association),DIP-69795E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-40798N|refseq:NP_000824|uniprotkb:Q12879,DIP-30919N|refseq:NP_001356|uniprotkb:P78352,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-69917E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-30919N|refseq:NP_001356|uniprotkb:P78352,DIP-41219N|refseq:NP_054890|uniprotkb:Q9P021,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-69929E,dip-quality-status:core,dip:0004(small scale)
DIP-27526N|uniprotkb:O15111,DIP-106N|refseq:NP_003989|uniprotkb:P19838,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0218(physical interaction)|MI:0218(physical interaction),DIP-69829E,dip-quality-status:core,dip:0005(high throughput)|dip:0005(high throughput)
DIP-32691N|refseq:NP_001559|uniprotkb:P60228,DIP-31172N|refseq:NP_057175|uniprotkb:Q9Y262,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0915(physical association)|MI:0218(physical interaction)|MI:0915(physical association),DIP-69907E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-878N|refseq:NP_002084|uniprotkb:P49841,DIP-34630N|uniprotkb:O15169,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-69582E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-34630N|uniprotkb:O15169,DIP-122N|uniprotkb:P35222,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-69584E,dip-quality-status:core,dip:0004(small scale)
DIP-41002N|refseq:NP_000825|uniprotkb:Q13224,DIP-30919N|refseq:NP_001356|uniprotkb:P78352,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-69912E,dip-quality-status:core,dip:0004(small scale)
DIP-38479N|uniprotkb:P29474,DIP-5960N|refseq:NP_001744|uniprotkb:Q03135,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-69998E,dip-quality-status:core,dip:0004(small scale)
DIP-41343N|refseq:NP_034945|uniprotkb:O89100,DIP-40365N|uniprotkb:P40818,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-70181E,dip-quality-status:core,dip:0004(small scale)
DIP-743N|uniprotkb:P31946,DIP-36051N|uniprotkb:Q51451,taxid:9606(Homo sapiens),taxid:287(Pseudomonas aeruginosa),MI:0407(direct interaction),DIP-70290E,dip-quality-status:core,dip:0004(small scale)
DIP-24183N|uniprotkb:P30307,DIP-29696N|refseq:NP_005021|uniprotkb:P53350,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0915(physical association)|MI:0407(direct interaction),DIP-70366E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-257N|refseq:NP_001420|uniprotkb:Q09472,DIP-24202N|uniprotkb:O15350,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-70081E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-41331N|refseq:NP_079051|uniprotkb:Q8WXD5,DIP-31239N|uniprotkb:P14678,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-70157E,dip-quality-status:core,dip:0004(small scale)
DIP-31219N|uniprotkb:P62316,DIP-41331N|refseq:NP_079051|uniprotkb:Q8WXD5,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-70158E,dip-quality-status:core,dip:0004(small scale)
DIP-41331N|refseq:NP_079051|uniprotkb:Q8WXD5,DIP-31216N|refseq:NP_004166|uniprotkb:P62318,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-70159E,dip-quality-status:core,dip:0004(small scale)
DIP-41331N|refseq:NP_079051|uniprotkb:Q8WXD5,DIP-31220N|refseq:NP_003085|uniprotkb:P62304,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-70160E,dip-quality-status:core,dip:0004(small scale)
DIP-31812N|refseq:NP_005556|uniprotkb:Q13094,DIP-41343N|refseq:NP_034945|uniprotkb:O89100,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0915(physical association),DIP-70178E,dip-quality-status:core,dip:0004(small scale)
DIP-39319N|refseq:NP_776999|uniprotkb:P32871,DIP-1050N|refseq:NP_005334|uniprotkb:P01112,taxid:9913(Bos taurus),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-70245E,dip-quality-status:core,dip:0004(small scale)
DIP-34443N|refseq:NP_003891|uniprotkb:Q13501,DIP-24261N|uniprotkb:P62988,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-70365E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-41437N|refseq:NP_036330|uniprotkb:P28676,DIP-40970N|refseq:NP_003121|uniprotkb:P30626,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-70398E,dip-quality-status:core,dip:0004(small scale)
DIP-35017N|refseq:NP_001876|uniprotkb:P02511,DIP-412N|refseq:NP_001531|uniprotkb:P04792,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-70013E,dip-quality-status:core,dip:0004(small scale)
DIP-41265N|refseq:NP_000385|uniprotkb:P02489,DIP-35017N|refseq:NP_001876|uniprotkb:P02511,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-70014E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-31809N|refseq:NP_006283|uniprotkb:Q99816,DIP-29050N|refseq:NP_004703|uniprotkb:O14964,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-70188E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-35404N|refseq:NP_932170|uniprotkb:P20963,DIP-553N|uniprotkb:P06239,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0217(phosphorylation reaction),DIP-70880E,dip-quality-status:core,dip:0004(small scale)
DIP-24261N|uniprotkb:P62988,DIP-38189N|refseq:NP_002801|uniprotkb:P55036,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-70617E,dip-quality-status:core,dip:0004(small scale)
DIP-1090N|refseq:NP_041326|uniprotkb:P03129,DIP-148N|uniprotkb:P28749,taxid:333760(Human papillomavirus type 16),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-70645E,dip-quality-status:core,dip:0004(small scale)
DIP-41554N|refseq:NP_060932|uniprotkb:Q8WUW1,DIP-39391N|uniprotkb:Q92558,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-70672E,dip-quality-status:core,dip:0004(small scale)
DIP-33326N|uniprotkb:Q06330,DIP-29893N|refseq:YP_401671|uniprotkb:P03204,taxid:9606(Homo sapiens),taxid:10377(Epstein-barr virus (strain B95-8) (Human herpesvirus 4)),MI:0915(physical association),DIP-70739E,dip-quality-status:core,dip:0004(small scale)
DIP-24184N|refseq:NP_004955|uniprotkb:Q13547,DIP-36N|refseq:NP_612482|uniprotkb:P08047,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-70802E,dip-quality-status:core,dip:0004(small scale)
DIP-41473N|refseq:NP_005700|uniprotkb:Q9Y6N9,DIP-41617N|refseq:NP_775748|uniprotkb:Q495M9,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-70803E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-30916N|uniprotkb:Q07817,DIP-368N|uniprotkb:P04637,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0407(direct interaction)|MI:0915(physical association)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0915(physical association),DIP-70838E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-582N|refseq:NP_000312|uniprotkb:P06400,DIP-40736N|refseq:AP_000197|uniprotkb:P03255,taxid:9606(Homo sapiens),taxid:28285(Human adenovirus type 5),MI:0407(direct interaction),DIP-70887E,dip-quality-status:core,dip:0004(small scale)
DIP-677N|refseq:NP_002087|uniprotkb:P35269,DIP-41680N|refseq:NP_004119|uniprotkb:P13984,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-70917E,dip-quality-status:core,dip:0004(small scale)
DIP-31803N|uniprotkb:Q96B97,DIP-33091N|refseq:NP_733762|uniprotkb:Q13191,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0914(association)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0915(physical association),DIP-70519E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-39391N|uniprotkb:Q92558,DIP-31119N|uniprotkb:Q9Y2A7,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-70671E,dip-quality-status:core,dip:0004(small scale)
DIP-41491N|refseq:NP_056295|uniprotkb:Q9NQS3,DIP-40302N|uniprotkb:Q15223,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-70527E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-40302N|uniprotkb:Q15223,DIP-41492N|uniprotkb:Q96NY8,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-70528E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
